run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgE2.resourceManager,allocatedCores:vector,,,,"71.657940568966 80.769897865548 82.705641389312 82.950171091352 83.292368150951 84.472964074314 84.90340460115","2 3 4 5 6 7 8"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedCores:vector,source,sum(allocatedCores),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgE2.resourceManager,allocatedRam:vector,,,,"71.657940568966 80.769897865548 82.705641389312 82.950171091352 83.292368150951 84.472964074314 84.90340460115","4 6 8 10 12 14 16"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedRam:vector,source,sum(allocatedRam),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgE2.resourceManager,allocatedDisk:vector,,,,"71.657940568966 80.769897865548 82.705641389312 82.950171091352 83.292368150951 84.472964074314 84.90340460115","500 750 1000 1250 1500 1750 2000"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedDisk:vector,source,sum(allocatedDisk),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgC2.resourceManager,allocatedVms:vector,,,,"72.529447165346 83.128357742022 83.550266891671 83.62660215423 84.172316592685 84.470530061587 84.855546056157","1 2 3 4 5 6 7"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC2.resourceManager,allocatedVms:vector,source,sum(allocatedVms),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC2.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgC2.resourceManager,allocatedCores:vector,,,,"72.529447165346 83.128357742022 83.550266891671 83.62660215423 84.172316592685 84.470530061587 84.855546056157","2 3 4 5 6 7 8"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC2.resourceManager,allocatedCores:vector,source,sum(allocatedCores),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC2.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgC2.resourceManager,allocatedRam:vector,,,,"72.529447165346 83.128357742022 83.550266891671 83.62660215423 84.172316592685 84.470530061587 84.855546056157","4 6 8 10 12 14 16"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC2.resourceManager,allocatedRam:vector,source,sum(allocatedRam),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC2.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC2.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgC2.resourceManager,allocatedDisk:vector,,,,"72.529447165346 83.128357742022 83.550266891671 83.62660215423 84.172316592685 84.470530061587 84.855546056157","500 750 1000 1250 1500 1750 2000"
